POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"$501 - $1,500",08/11/2019 12:09:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5499,N,LIEB AVE,1623,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,23,7,8,,,
30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",05/15/2023 10:01:00 PM,DRIVING ON WRONG SIDE/WRONG WAY,IMPROPER OVERTAKING/PASSING,346,W,111TH ST,513,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,2,5,41.692587364,-87.632149501,POINT (-87.632149500976 41.692587364036)
40,DELINEATORS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,CURVE ON GRADE,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",07/19/2023 06:30:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,480,N,LAKE SHORE DR SB,1834,3,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,18,4,7,41.890778991,-87.614383538,POINT (-87.614383537956 41.890778990989)
45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/27/2019 04:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,6,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",12/06/2019 06:41:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8300,S,STONY ISLAND AVE,412,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,12,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",06/27/2023 09:35:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,119,N,AUSTIN BLVD,1512,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,2,6,41.882730098,-87.774595285,POINT (-87.774595284983 41.882730098039)
20,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",04/09/2020 01:00:00 PM,PHYSICAL CONDITION OF DRIVER,NOT APPLICABLE,7051,S,CRANDON AVE,331,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,3,4,41.766574964,-87.569641979,POINT (-87.569641978983 41.766574963961)
30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,Y,"OVER $1,500",03/23/2023 06:52:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6220,S,WESTERN AVE,825,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,6,5,3,41.780390452,-87.683818193,POINT (-87.683818193019 41.780390451976)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",04/26/2021 06:02:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,750,W,BELMONT AVE,1925,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,2,4,41.94009648,-87.64884604,POINT (-87.648846039986 41.940096480034)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/12/2020 03:05:00 PM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,1,7,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",03/11/2021 08:20:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2546,E,71ST ST,334,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,8,5,3,,,
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",02/08/2020 06:21:00 PM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,815,S,AUSTIN BLVD,1513,2,NO INDICATION OF INJURY,0,0,0,0,0,7,0,18,7,2,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",08/14/2022 10:05:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,1,8,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,UNKNOWN,TURNING,DIVIDED - W/MEDIAN BARRIER,STRAIGHT ON GRADE,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",11/15/2019 11:00:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,205,N,COLUMBUS DR,114,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,3,11,41.886070174,-87.620536589,POINT (-87.620536589034 41.88607017398)
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",09/10/2018 06:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2800,S,HOMAN AVE,1032,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,2,9,41.840704724,-87.709955505,POINT (-87.709955504966 41.840704723985)
20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,$500 OR LESS,08/23/2021 09:30:00 PM,IMPROPER BACKING,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,21,2,8,,,
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"$501 - $1,500",05/08/2019 09:08:00 PM,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,7899,S,RIDGEWAY AVE,833,2,NO INDICATION OF INJURY,0,0,0,0,0,6,0,21,4,5,,,
30,NO CONTROLS,NO CONTROLS,RAIN,DAWN,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",04/04/2022 06:25:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,12501,S,TORRENCE AVE,433,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,2,4,41.668525654,-87.559114343,POINT (-87.559114343011 41.66852565396)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,$500 OR LESS,05/26/2023 07:00:00 AM,NOT APPLICABLE,NOT APPLICABLE,10934,S,WESTERN AVE,2212,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,6,6,5,41.694577926,-87.681392215,POINT (-87.681392214993 41.694577925956)
30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DARKNESS,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",09/16/2018 09:12:00 PM,"EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",NOT APPLICABLE,500,W,83RD ST,622,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,21,1,9,,,
30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",04/10/2023 05:45:00 PM,IMPROPER BACKING,NOT APPLICABLE,2201,N,LONG AVE,2515,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,4,41.920486673,-87.760804845,POINT (-87.76080484504 41.920486673022)
35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/26/2019 04:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2601,W,35TH ST,911,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,4,6,41.830076617,-87.690050472,POINT (-87.690050471985 41.830076617029)
30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",05/06/2021 01:35:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,10435,S,MARYLAND AVE,512,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,5,5,41.704600616,-87.602577462,POINT (-87.602577461967 41.704600615979)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",11/17/2018 10:23:00 AM,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,600,W,DIVISION ST,1822,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,4,11,41.903825234,-87.64328636,POINT (-87.643286359995 41.903825233976)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",07/17/2021 03:15:00 PM,DISTRACTION - FROM INSIDE VEHICLE,NOT APPLICABLE,6000,W,GRAND AVE,2512,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,14,7,7,41.920676631,-87.775630269,POINT (-87.775630269041 41.920676630982)
30,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"$501 - $1,500",07/18/2020 01:05:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1700,E,130TH ST,434,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,7,7,41.660125762,-87.58501516,POINT (-87.585015160022 41.660125762023)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",01/15/2022 12:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2600,S,CALIFORNIA BLVD,1034,3,"REPORTED, NOT EVIDENT",2,0,0,0,2,2,0,12,7,1,41.844607515,-87.694804642,POINT (-87.694804642033 41.844607514956)
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",07/26/2017 02:30:00 PM,IMPROPER BACKING,UNABLE TO DETERMINE,825,W,35TH ST,915,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,14,4,7,41.83062731,-87.647149469,POINT (-87.647149469 41.830627309988)
35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/31/2018 11:30:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,8301,S,CICERO AVE,834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,3,7,41.741803599,-87.740953582,POINT (-87.740953581987 41.741803598989)
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/17/2023 12:05:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,2,7,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",09/10/2017 08:00:00 AM,DISTRACTION - FROM INSIDE VEHICLE,NOT APPLICABLE,4123,W,26TH ST,1031,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,1,9,41.844096937,-87.727993694,POINT (-87.727993693995 41.844096937042)
35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/13/2019 02:10:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,6000,W,GRAND AVE,2512,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,6,7,41.920676631,-87.775630269,POINT (-87.775630269041 41.920676630982)
25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",03/03/2017 01:44:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2814,W,82ND,835,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,6,3,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",04/29/2020 07:22:00 PM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,732,N,LA SALLE DR,1832,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,1,0,19,4,4,41.895747777,-87.632840348,POINT (-87.632840348002 41.895747776955)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/15/2021 06:00:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,6847,S,ADA ST,724,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,5,7,41.769153753,-87.657718949,POINT (-87.657718948998 41.769153752952)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",09/22/2020 04:45:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,3809,W,67TH PL,833,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,3,9,41.770423274,-87.718073039,POINT (-87.718073038953 41.770423273967)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",06/20/2017 07:50:00 AM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,1332,W,DIVISION ST,1433,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,2,6,41.903536788,-87.661859583,POINT (-87.661859582959 41.903536788031)
35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",02/14/2020 06:50:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,19,E,OHIO ST,1834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,2,41.892374041,-87.627242942,POINT (-87.627242941998 41.892374041012)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/10/2021 03:10:00 PM,IMPROPER BACKING,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,7,,,
20,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",08/12/2019 10:50:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,12127,S,EGGLESTON AVE,523,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,2,1,8,41.673401606,-87.633195466,POINT (-87.633195465966 41.673401605975)
30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,"OVER $1,500",03/07/2018 01:37:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,438,E,30TH ST,133,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,13,4,3,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",09/24/2017 06:22:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,5000,W,FOSTER AVE,1623,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,1,9,41.975383528,-87.752958923,POINT (-87.752958923026 41.975383528015)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",01/04/2016 08:55:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,800,W,GRAND AVE,1214,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,1,41.891293713,-87.647680593,POINT (-87.647680593026 41.891293712961)
35,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,CURVE ON GRADE,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",02/01/2022 02:58:00 PM,PHYSICAL CONDITION OF DRIVER,NOT APPLICABLE,6500,S,CHICAGO SKYWAY OB,722,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,3,2,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",05/26/2021 11:17:00 AM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,4200,W,16TH ST,1012,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,11,4,5,41.858908833,-87.729904272,POINT (-87.729904271964 41.85890883299)
30,UNKNOWN,UNKNOWN,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",04/04/2023 04:58:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4751,N,KEDZIE AVE,1713,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,3,4,41.968135406,-87.708313269,POINT (-87.708313269047 41.968135406045)
20,OTHER,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,OTHER,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",10/20/2019 06:44:00 PM,NOT APPLICABLE,NOT APPLICABLE,2,W,TERMINAL ST,1652,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,1,10,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",04/23/2021 03:35:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1550,N,LUIS MUNOZ MARIN DR W,1423,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,6,4,,,
35,LANE USE MARKING,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",07/09/2017 06:40:00 PM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,8801,S,CHICAGO SKYWAY IB,423,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,1,7,,,
35,DELINEATORS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,RAMP,CURVE ON GRADE,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",06/29/2022 07:30:00 AM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,6600,S,CHICAGO SKYWAY OB,312,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,4,6,,,
15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",03/22/2021 05:24:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,517,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,2,3,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",11/17/2019 08:00:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,4736,W,FULLERTON AVE,2521,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,18,1,11,41.924362085,-87.745376631,POINT (-87.745376630991 41.924362085017)
